,id,start_frame,stop_frame,annotation,video_file
8377,9,132,155,mix gook gnajang sesame oil minced garlic pepper and green onions with the moo,video_1458.mp4
8378,10,156,164,add the moo to the soup,video_1458.mp4
8379,11,166,175,garnish with eggs and green onions,video_1458.mp4
8380,0,75,84,chop some celery into chunks,video_1459.mp4
8381,1,101,109,chop some carrots into pieces,video_1459.mp4
8382,2,132,148,peel an onion and chop into pieces,video_1459.mp4
8383,3,161,190,crush and slice some pieces of garlic,video_1459.mp4
8384,4,196,198,add some oil in a pot,video_1459.mp4
8385,5,212,221,add the vegetables to the pot,video_1459.mp4
8386,6,267,278,add some tomato paste and some fresh whole tomatoes,video_1459.mp4
8387,7,313,335,add stock to the pot and season it with sea salt and pepper,video_1459.mp4
8388,8,339,344,add some basil,video_1459.mp4
8389,9,348,357,blend the soup,video_1459.mp4
8390,0,30,45,cut 1 white onion into circular slices and remove the layers of onion,video_1460.mp4
8391,1,49,79,add tepung terigu flour tepung maizena baking soda garam secukupnya paprika bubu bubuk and bawang and whisk together,video_1460.mp4
8392,2,80,93,add sliced onions to it and coat them well with the flour mixture and set aside,video_1460.mp4
8393,3,98,108,pour  gelas air soda dingin to remaining flour mixture in the bowl and whisk to form a thick batter,video_1460.mp4
8394,4,109,135,dip each coated onion into the batter and deep fry in batches,video_1460.mp4
8395,5,136,143,once the onion rings are golden brown remove from oil and drain the excess oil,video_1460.mp4
8396,0,11,30,melt 1 spoon butter and cook some chopped onions in a pan,video_1461.mp4
8397,1,34,45,add the cooked garlic and some ground meat in a bowl,video_1461.mp4
8398,2,49,55,add beaten egg and some salt with chopped green onions,video_1461.mp4
8399,3,67,74,add some barbecue sauce and tomato sauce to the mixture,video_1461.mp4
8400,4,74,79,add some soy sauce and milk,video_1461.mp4
8401,5,81,84,prepare some buttered bread crumbs and add to the mixture,video_1461.mp4
8402,6,85,106,mix everything together by hand,video_1461.mp4
8403,7,123,134,fill a baking pan with the mixture,video_1461.mp4
8404,8,139,152,prepare some sauce by mixing ketchup and bbq sauce,video_1461.mp4
8405,9,158,180,spread a little mixed sauce on top of the meat and cook in oven for 30 minutes,video_1461.mp4
8406,10,181,188,take it out  spread the rest of the sauce and cook for another 30 minutes,video_1461.mp4
8407,11,188,191,season the meat with chopped parsley leaves,video_1461.mp4
8408,0,112,117,place the filling on the wrapper,video_1462.mp4
8409,1,118,130,roll up the spring roll half way,video_1462.mp4
8410,2,132,144,tuck the sides of the wrapper in and roll,video_1462.mp4
8411,3,146,154,seal the spring roll with water,video_1462.mp4
8412,4,176,211,fry the spring rolls in oil,video_1462.mp4
8413,0,148,158,add crushed garlic to bowl,video_1463.mp4
8414,1,165,208,add lemon juice apple cider vinegar pomegranate syrup and olive oil and mix,video_1463.mp4
8415,2,216,252,add all vegetables and mix,video_1463.mp4
8416,3,253,262,add salt and sumac,video_1463.mp4
8417,4,266,306,toss the salad,video_1463.mp4
8418,5,307,325,add pita bread and mix in,video_1463.mp4
8419,0,122,144,chop zucchini add salt and toss,video_1464.mp4
8420,1,147,157,coarsely chop presoaked goshari,video_1464.mp4
8421,2,158,174,chop presoaked shiitake mushrooms and add them to a bowl,video_1464.mp4
8422,3,176,207,add zucchini sesame oil and salt and remove from the heat,video_1464.mp4
8423,4,210,250,add oil goshari soy sauce sugar and sesame oil,video_1464.mp4
8424,5,269,304,add sesame oil shiitake mushrooms soy sauce sugar and salt,video_1464.mp4
8425,6,309,381,fry ground beef garlic soy sauce and sugar,video_1464.mp4
8426,7,383,475,chop carrot and green onions and mix with soy sauce sugar and sesame oil,video_1464.mp4
8427,8,477,518,add bean sprouts cooked zucchini goshari spinach shiitake mushroom chopped carrots and cooked beef to rice,video_1464.mp4
8428,9,519,564,add pepper cooked egg sesame oil red pepper paste and mix everything,video_1464.mp4
8429,0,20,48,add the flour and water to the pot and mix,video_1465.mp4
8430,1,48,66,knead the dough until smooth,video_1465.mp4
8431,2,70,120,roll out the dough and cut out circles,video_1465.mp4
8432,3,206,238,add the pork garlic ginger soy sauce sesame oil and scalian to the bowl,video_1465.mp4
8433,4,240,255,add salt and pepper to the bowl,video_1465.mp4
8434,5,256,267,mix the ingredients in the bowl,video_1465.mp4
8435,6,272,308,fold the pot stickers and pinch the edges,video_1465.mp4
8436,7,322,347,place the pot stickers in the pot,video_1465.mp4
8437,8,356,393,add chicken stock and soy sauce to the pan,video_1465.mp4
8438,0,29,31,put some wasabi on a piece of salmon,video_1466.mp4
8439,1,32,34,put a small portion of rice on top,video_1466.mp4
8440,2,38,47,press the sushi,video_1466.mp4
8441,0,40,47,cut the chicken breasts into half and set them on a baking sheet,video_1468.mp4
8442,1,55,66,combine parmesan cheese bread crumbs and basil,video_1468.mp4
8443,2,74,82,crack two eggs into a bowl,video_1468.mp4
8444,3,83,112,coat the chicken with egg and bread crumbs,video_1468.mp4
8445,4,147,161,add spaghetti sauce and mozzarella cheese,video_1468.mp4
8446,0,54,82,peel a carrot and cut into thin slices,video_1469.mp4
8447,1,86,104,cut the a zucchini into thin slices,video_1469.mp4
8448,2,114,118,slice some mushrooms into thin slices,video_1469.mp4
8449,3,137,141,add spinach to a pot of boiling water,video_1469.mp4
8450,4,142,156,remove the spinach from the pot and add to a bowl of cold water,video_1469.mp4
8451,5,162,172,add salt to the boiling water and add the bean sprouts,video_1469.mp4
8452,6,173,183,remove the spinach from the water and squeeze,video_1469.mp4
8453,7,212,227,add olive oil to a hot pan and add crushed garlic pepper paprika and chili powder,video_1469.mp4
8454,8,228,240,add the zucchini to the pan and stir,video_1469.mp4
8455,9,258,265,add the carrots to the pan with the oil and spices,video_1469.mp4
8456,10,283,290,heat the mushrooms on the pan,video_1469.mp4
8457,11,298,318,add shrimp to the pan and stir,video_1469.mp4
8458,12,319,330,add salt and pepper to the shrimp,video_1469.mp4
8459,13,347,356,chop the spinach into small pieces,video_1469.mp4
8460,14,370,438,add the rice vegetables shrimp and cilantro to a bowl,video_1469.mp4
8461,0,34,39,crush some garlic in a bowl,video_1471.mp4
8462,1,43,46,chop some filets of anchovies,video_1471.mp4
8463,2,53,64,mash the anchovies and garlic up,video_1471.mp4
8464,3,77,96,separate an egg and mix the yolk with the garlic and anchovies,video_1471.mp4
8465,4,102,114,add some lemon juice in the mixture and whisk it,video_1471.mp4
8466,5,125,134,pour in olive oil and mix,video_1471.mp4
8467,6,150,160,grate cheese on the mixture,video_1471.mp4
8468,7,166,197,rip some lettuce leaves and toss with the dressing,video_1471.mp4
8469,8,202,209,grate parmesan cheese pieces on top of the salad,video_1471.mp4
8470,0,73,124,add dashi and chopped daikon radish to a pot,video_1476.mp4
8471,1,129,142,add some tofu and wakame seaweed,video_1476.mp4
8472,2,148,217,turn off the heat and add miso to the mixture,video_1476.mp4
8473,3,222,233,turn on the heat to warm up the soup,video_1476.mp4
8474,4,234,249,pour the soup in a bowl and sprinkle scallions,video_1476.mp4
8475,0,27,32,cook the onions in sesame oil,video_1477.mp4
8476,1,33,35,add garlic to the onions,video_1477.mp4
8477,2,39,48,add chicken to the pan,video_1477.mp4
8478,3,52,66,combine water soy sauce cornstarch brown sugar ginger and red pepper,video_1477.mp4
8479,4,67,72,add the sauce to the pan,video_1477.mp4
8480,5,73,81,add red peppers and snow peas to the pan,video_1477.mp4
8481,6,89,93,add chopped peanuts to the dish,video_1477.mp4
8482,0,24,55,chop some mushroom white onion ginger and garlic into pieces,video_1479.mp4
8483,1,58,64,preheat the oven to 350 f degree,video_1479.mp4
8484,2,70,93,add some oil to a pan and cook the chopped pieces in it,video_1479.mp4
8485,3,98,116,beat 2 eggs and whisk them add bread crumb and add the cooked stuff,video_1479.mp4
8486,4,117,151,add some milk tomato sauce mayo soy sauce salt and mix it well,video_1479.mp4
8487,5,152,174,add the meat loaf and mix it well with hand,video_1479.mp4
8488,6,179,185,put the mixture in a baking pan,video_1479.mp4
8489,7,196,225,mix some tomato sauce brown sugar and mustard and pour to the baking pan,video_1479.mp4
8490,8,228,245,cook the meat loaf in the oven for 10 minutes,video_1479.mp4
8491,0,47,53,pour olive oil into a heated pot,video_1480.mp4
8492,1,67,93,add cubed onions to the pot and stir,video_1480.mp4
8493,2,95,101,add chopped garlic to the pot and stir,video_1480.mp4
8494,3,102,119,add diced tomatoes to the pot and stir,video_1480.mp4
8495,4,123,145,add salt black pepper caraway and paprika to the pot and stir,video_1480.mp4
8496,5,146,150,cover the pot for a few minutes,video_1480.mp4
8497,6,162,186,add cubed pieces of beef to the pot and stir,video_1480.mp4
8498,7,187,208,pour water into the pot stir and cover the pot and wait for a few minutes,video_1480.mp4
8499,8,228,276,add beet root red carrot white carrot potatoes and celery to the pot and stir,video_1480.mp4
8500,9,280,282,cover the pot for ten minutes,video_1480.mp4
8501,10,296,310,break an egg and pour into a small bowl,video_1480.mp4
8502,11,316,338,add a pinch of salt and all purpose flour to the bowl and mix together into a dough,video_1480.mp4
8503,12,355,384,pinch off small pieces of the dough and place into a small bowl,video_1480.mp4
8504,13,417,430,add the pieces of dough into the pot of soup and stir,video_1480.mp4
8505,14,464,498,pour the soup into a serving plate and garnish with parsley,video_1480.mp4
8506,0,99,116,boil water in a pot with ginger lemon grass and lime leaves,video_1481.mp4
8507,1,116,127,add mushrooms lime juice and fish sauce to the pot,video_1481.mp4
8508,2,136,145,add chili and tomatoes to the pot,video_1481.mp4
8509,3,145,160,add shrimp to the pot,video_1481.mp4
8510,0,87,102,slice potatos and cut into strips,video_1482.mp4
8511,1,103,113,fry potato slices in shallow oil pan,video_1482.mp4
8512,2,114,119,add salt and pepper to potatos,video_1482.mp4
8513,3,120,144,mix flour salt pepper and beer in bowl,video_1482.mp4
8514,4,145,160,slice white fish into uniform pieces,video_1482.mp4
8515,5,161,173,dip fish slices into batter,video_1482.mp4
8516,6,176,189,drop battered fish slices into oil,video_1482.mp4
8517,7,191,193,remove from oil and put on towel,video_1482.mp4
8518,8,194,226,remove potatos from pan and add to plate with fish,video_1482.mp4
8519,0,17,45,cut through the core of the cabbage into half remove the tough core and dice the cabbage,video_1484.mp4
8520,1,46,60,put the cabbage and diced potatoes in a pan and cover with water,video_1484.mp4
8521,2,61,75,add butter milk and onions to the pot,video_1484.mp4
8522,3,76,95,add some green onions add the cooked cabbage and potatoes and smash all the ingredients,video_1484.mp4
8523,0,100,128,place the cooked pasta in a large bowl add 1 cup of sweet corn,video_1485.mp4
8524,1,141,162,add a cup of mayonnaise and a large spoon of salad cream,video_1485.mp4
8525,2,163,180,add finely diced green onions green pepper red pepper yellow pepper and white onions into the bowl,video_1485.mp4
8526,3,181,225,add some pepper and mix all the ingredients and serve,video_1485.mp4
8527,0,6,31,use a spiral slicer to slice a steamed potato into spiral slices,video_1486.mp4
8528,1,48,52,dig a channel along the center of the potato,video_1486.mp4
8529,2,64,70,put a sausage into the channel,video_1486.mp4
8530,3,71,75,split the potato slices evenly around the sausage,video_1486.mp4
8531,0,76,86,heat water to boil and add a pinch of salt and olive oil,video_1489.mp4
8532,1,87,98,boil the macaroni,video_1489.mp4
8533,2,98,113,strain macaroni and rinse it with cold water,video_1489.mp4
8534,3,118,138,mix butter and flour in a pan,video_1489.mp4
8535,4,140,150,add half-and-half and keep stirring,video_1489.mp4
8536,5,158,185,add cheese and stir,video_1489.mp4
8537,6,223,275,combine macaroni sauce and cheese,video_1489.mp4
8538,0,152,171,add steamed potatoes carrots and sweet potatoes to a food processor,video_1491.mp4
8539,1,172,205,add some cilantro leaves onions mustard seeds garlic paprika soy sauce and salt,video_1491.mp4
8540,2,258,273,add some flour to the food processor and blend the mixture,video_1491.mp4
8541,3,318,333,shape the mixture into hot dogs with hand,video_1491.mp4
8542,4,378,408,steam the hot dogs in a steamer,video_1491.mp4
8543,5,443,453,fry the hot dogs in a pan with oil,video_1491.mp4
8544,6,493,512,place hot dogs in pepper onion mustard and ketchup in a bun,video_1491.mp4
8545,0,43,69,add the tomatoes tomato paste 2 cloves of garlic and dried oregano into the blender,video_1492.mp4
8546,1,70,93,add coconut sugar cinnamon powder onion powder salt and pepper to taste into the blender,video_1492.mp4
8547,2,94,121,add 2 cups of vegetable broth into the blender and blend it for a couple minutes,video_1492.mp4
8548,3,129,176,pour it into a pot and bring it to a boil and let simmer,video_1492.mp4
8549,4,210,245,drizzle milk and sprinkle parsley on top,video_1492.mp4
8550,0,24,35,cut the chicken into pieces,video_1493.mp4
8551,1,41,58,mix cornstarch and water together,video_1493.mp4
8552,2,58,76,mix in wine soy sauce and sesame oil,video_1493.mp4
8553,3,77,90,coat the chicken in the marinade,video_1493.mp4
8554,4,100,139,chop the green onions garlic and peanuts,video_1493.mp4
8555,5,140,190,mix wine soy sauce sesame oil cornstarch water chili paste vinegar and brown sugar,video_1493.mp4
8556,6,190,224,add the green onions garlic water chestnuts and the peanuts to the sauce and mix,video_1493.mp4
8557,7,232,260,cook the chicken in a pan,video_1493.mp4
8558,8,262,282,mix the sauce with the chicken,video_1493.mp4
8559,0,115,135,put thyme parsley bay leaf and black pepper in a herb sachet and tie it,video_1495.mp4
8560,1,137,152,place beef carrot garlic and the sachet in a big bowl,video_1495.mp4
8561,2,153,167,add wine cover with cling film and place it in fridge,video_1495.mp4
8562,3,196,225,drain the beef and season with salt pepper and flour,video_1495.mp4
8563,4,233,261,add oil butter and the meat to a pot and cook,video_1495.mp4
8564,5,265,289,take the meat out and cook the bacon and vegetables with oil and butter,video_1495.mp4
8565,6,290,297,add tomato puree and brandy,video_1495.mp4
8566,7,300,318,add the beef broth wine marinade stock and the sachet,video_1495.mp4
8567,8,321,333,cover and put the pan in the oven,video_1495.mp4
8568,9,334,360,fry the mushrooms with oil and butter in a pan,video_1495.mp4
8569,10,360,368,add salt oil and butter,video_1495.mp4
8570,11,381,392,fry the shallots with more butter,video_1495.mp4
8571,12,395,411,combine everything and cook in the oven,video_1495.mp4
8572,13,413,422,remove the sachet and garnish with parsley,video_1495.mp4
8573,0,26,72,slice bread into 10 slices,video_1498.mp4
8574,1,78,148,add cream cheese mayonnaise shredded chedar and mozzarella garlic powder and season salt,video_1498.mp4
8575,2,149,192,spread onto slices of bread,video_1498.mp4
8576,3,193,208,top with second slices of bread,video_1498.mp4
8577,4,212,241,add butter to pan and place sandwiches on top,video_1498.mp4
8578,5,242,246,flip when browned,video_1498.mp4
8579,0,30,44,cut the onion into thin slices,video_1499.mp4
8580,1,44,50,place the onions in the pan,video_1499.mp4
8581,2,52,59,add the rosemary to the pan,video_1499.mp4
8582,3,66,79,place the sausages and oil in a pan,video_1499.mp4
8583,4,108,117,add gravy to the pot on onions,video_1499.mp4
8584,5,132,135,cook the pan of sausages in the oven,video_1499.mp4
8585,6,139,145,squeeze the mashed potatoes onto the plate,video_1499.mp4
8586,7,148,159,place the sausages on the mashed potatoes,video_1499.mp4
8587,8,162,174,pour gravy on top of the sausages,video_1499.mp4
8588,0,45,68,shred cabbage and carrots and blend in a food processor,video_1500.mp4
8589,1,71,113,add salt and massage the vegetables,video_1500.mp4
8590,2,118,142,add cabbage and spices to a crock and press firmly to the bottom,video_1500.mp4
8591,3,148,160,use a jar of water to cover it,video_1500.mp4
8592,4,161,200,push it down and seal the crock for 2 weeks,video_1500.mp4
8593,0,60,70,add oil to a hot pan,video_1501.mp4
8594,1,72,80,slowly add a beated egg,video_1501.mp4
8595,2,105,115,julienne the noodles,video_1501.mp4
8596,3,120,131,add a little bit of oil and the noodles and shrimp to a wok,video_1501.mp4
8597,4,155,160,remove the shrimp and noodles,video_1501.mp4
8598,5,165,185,add the vegetables to the wok,video_1501.mp4
8599,6,195,210,add an egg to the wok,video_1501.mp4
8600,7,210,225,add rice noodles to the wok,video_1501.mp4
8601,8,240,252,add the shrimp back into the wok,video_1501.mp4
8602,9,253,265,add scallions to the wok,video_1501.mp4
8603,10,280,285,add curry sauce to the wok,video_1501.mp4
8604,0,19,33,mix mayonnaise with water and add 2 eggs,video_1502.mp4
8605,1,34,36,whisk all together,video_1502.mp4
8606,2,37,41,spread some butter on the nonstick skillet,video_1502.mp4
8607,3,42,49,when the butter melts pour the eggs and stir them constantly till they cook,video_1502.mp4
8608,4,50,64,plate the eggs and season with salt and pepper,video_1502.mp4
8609,0,71,151,mix sugar lime jiuce tamarind vinegar fish sauce and sriracha together,video_1503.mp4
8610,1,185,213,add oil garlic dried shrimp pickled radish to the wok,video_1503.mp4
8611,2,215,238,add tofu chicken breast shrimp and egg to the wok,video_1503.mp4
8612,3,246,259,push eggs around in the wok,video_1503.mp4
8613,4,260,314,add rice noodles and fold together,video_1503.mp4
8614,5,315,333,add sauce and stir,video_1503.mp4
8615,6,334,380,add bean sprouts scallians peanuts and gently stir,video_1503.mp4
8616,7,400,450,move pad tai from wok to plate and add the remaining bean sprouts scallions and peanuts to the plate,video_1503.mp4
8617,0,31,51,remove the fat from the side of the salmon,video_1505.mp4
8618,1,52,60,cut the salmon into half the width of a nori sheet,video_1505.mp4
8619,2,64,92,cut the slice in half and remove a thin layer from the dark side,video_1505.mp4
8620,3,95,110,cut slivers of salmon lengthwise into rods,video_1505.mp4
8621,4,112,125,place the salmon slivers on a plate,video_1505.mp4
8622,0,7,10,bake patty shells in the oven and carve the center,video_1506.mp4
8623,1,11,13,chop some garlic cloves,video_1506.mp4
8624,2,14,17,melt butter in a pan,video_1506.mp4
8625,3,18,22,add minced garlic and salt,video_1506.mp4
8626,4,23,36,add wine basil pesto and salt,video_1506.mp4
8627,5,37,47,add escargots and whipping cream and boil,video_1506.mp4
8628,6,48,52,fill the shells with the mixture,video_1506.mp4
8629,0,14,23,crush the cereal into crumbs,video_1507.mp4
8630,1,26,31,crack and beat the eggs,video_1507.mp4
8631,2,43,57,coat the chicken in the flour egg and crumbs,video_1507.mp4
8632,3,62,66,spray the chicken with cooking spray,video_1507.mp4
8633,4,70,80,bake the chicken in the oven,video_1507.mp4
8634,5,90,124,mix soy sauce vinegar hoisin sauce jam cornstarch and water,video_1507.mp4
8635,6,125,142,add oil pepper flakes garlic and ginger to a pan,video_1507.mp4
8636,7,146,153,pour the sauce into the pan,video_1507.mp4
8637,8,171,182,toss the chicken in the sauce,video_1507.mp4
8638,9,183,188,sprinkle sesame seeds and green onions on the chicken,video_1507.mp4
8639,0,120,123,boil the water,video_1509.mp4
8640,1,125,136,chop the green onion,video_1509.mp4
8641,2,136,153,slice the fish cake and pickled radish,video_1509.mp4
8642,3,153,168,add the noodles and an egg to the boiling water,video_1509.mp4
8643,4,176,200,add broth and water to a cup,video_1509.mp4
8644,5,207,237,place the egg fish cake green onion and ika tenkasu on top of the noodles,video_1509.mp4
8645,6,252,262,pour broth onto the noodles,video_1509.mp4
8646,0,24,39,clean the prawn leaving the tail pieces and make 3 small slits,video_1510.mp4
8647,1,55,99,adds prawns fish sauce soy sauce teriyaki sauce sesame oil minced garlic to a bowl and mix,video_1510.mp4
8648,2,119,136,mix 100 gms of tempura mix flour with 160 ml of water whisk and prepare the batter,video_1510.mp4
8649,3,147,188,dip the prawns in the batter and bread crumbs and deep fry,video_1510.mp4
8650,4,197,207,remove the fried prawns and drain the excess oil using paper towel and serve,video_1510.mp4
8651,0,33,36,chop the potatoes into cubes and wash under water,video_1512.mp4
8652,1,37,40,boil the potatoes in a pot of hot water,video_1512.mp4
8653,2,41,44,mash the potatoes along with butter and salt,video_1512.mp4
8654,3,45,47,melt butter in a pan and add chopped onions,video_1512.mp4
8655,4,48,53,add ground beef to the pan,video_1512.mp4
8656,5,54,59,add salt pepper thyme and beef broth,video_1512.mp4
8657,6,60,66,add grease to a tray and add the meat,video_1512.mp4
8658,7,67,75,spoon the mashed potatoes on top of the meat and spread evenly,video_1512.mp4
8659,8,76,80,beat an egg in a bowl,video_1512.mp4
8660,9,81,85,brush the top of the potatoes with the egg,video_1512.mp4
8661,10,86,90,draw lines in the potatoes with a fork,video_1512.mp4
8662,0,36,60,crush the tomatos,video_1513.mp4
8663,1,63,70,mix in salt,video_1513.mp4
8664,2,75,93,spread the sauce onto the dough,video_1513.mp4
8665,3,94,114,add parmesan and mozzerella to the top of the pizza,video_1513.mp4
8666,4,114,124,add basal leaves to the pizza,video_1513.mp4
8667,5,124,152,cook the pizza in the oven,video_1513.mp4
8668,6,154,158,drizzle olive oil on top,video_1513.mp4
8669,0,32,38,cut large calamari into rings and put them in a bowl,video_1515.mp4
8670,1,52,60,squeeze half a lemon add salt to calamari mix and marinate for 15 minutes,video_1515.mp4
8671,2,61,76,add 75g plain flour 75g rice flour 1 tsp garlic powder tsp white pepper tsp salt marinated calamari and mix,video_1515.mp4
8672,3,77,79,take 1 beaten egg and 100g panko  japanese bread crumbs,video_1515.mp4
8673,4,80,126,dunk marinated calamari in beaten egg and then roll in bread panko and set aside,video_1515.mp4
8674,5,127,180,fry the ready calamari in medium high heat oil until golden brown in batches and serve hot with dipping,video_1515.mp4
8675,0,79,104,add oil and an egg to a hot wok and stir,video_1516.mp4
8676,1,104,126,when the egg is cooked add shrimp and stir,video_1516.mp4
8677,2,127,148,when the shrimp turns pink add rice and stir,video_1516.mp4
8678,3,149,175,add onions pea carrots tomato cooking sauce and stir,video_1516.mp4
8679,4,176,186,add green onions and stir,video_1516.mp4
8680,0,75,85,open the tofu box and cut the tofu into small cubes,video_1517.mp4
8681,1,86,98,marinate 4 ounce of minced pork adding 1 tsp minced ginger 1 tsp chopped green onion,video_1517.mp4
8682,2,98,114,1 tsp soy sauce 1 tsp cooking wine 1 tsp corn starch and bit of olive oil mix,video_1517.mp4
8683,3,123,157,heat some olive oil in a nonstick wok  marinated meat and saute for 5 minutes or until meat is done,video_1517.mp4
8684,4,166,178,add 1 tbsp olive oil to wok add cup of chopped onion cup of bell pepper ginger garlic and cook,video_1517.mp4
8685,5,181,202,add 2 tbsp of ground garlic some green onions cut into  inch pieces and chopped green onions and stir,video_1517.mp4
8686,6,204,220,add 1  tbsp of chili bean sauce and stir for couple of minutes or until the onion is ready,video_1517.mp4
8687,7,221,229,add some sichuan peppercorns and a few dried chili peppers and stir for about 2 minutes,video_1517.mp4
8688,8,230,255,now add 10 ounces of diced tofu to it and stir gently and cook for 4-5 minutes,video_1517.mp4
8689,9,256,262,add 1 tsp of cooking wine stir gently and cook,video_1517.mp4
8690,10,263,283,taste a little bit of tofu and add little bit of soy sauce as per taste and mix gently,video_1517.mp4
8691,11,284,306,add the cooked pork to it and stir gently to mix all the ingredients well,video_1517.mp4
8692,12,307,318,add 1 tsp of sesame oil stir everything evenly and cook for some time,video_1517.mp4
8693,13,319,325,transfer the dish to a serving bowl garnish with chopped green onions on top and serve,video_1517.mp4
8694,0,16,18,add flour and corn meal to bowl,video_1518.mp4
8695,1,22,38,add salt sugar and baking powder,video_1518.mp4
8696,2,39,73,add 2 eggs and milk and mix,video_1518.mp4
8697,3,84,103,cut hotdogs in half and insert skewers,video_1518.mp4
8698,4,106,114,dip the hot dogs in the batter,video_1518.mp4
8699,5,116,135,fry hotdogs in oil,video_1518.mp4
8700,6,134,141,remove the corn dogs from the oil,video_1518.mp4
8701,0,8,67,add butter granulated garlic worcestershire sauce apple cider vinegar and hot sauce to pan and boil,video_1519.mp4
8702,1,74,95,deep fry the chicken wings in hot oil,video_1519.mp4
8703,2,97,120,pour the sauce over the fried wings and serve with celery sticks and blue cheese,video_1519.mp4
8704,0,80,85,mix lemon juice and milk,video_1520.mp4
8705,1,87,92,pour oil into a pot,video_1520.mp4
8706,2,92,100,mix the cornmeal flour salt sugar and baking powder,video_1520.mp4
8707,3,100,106,mix in an egg and buttermilk with the batter,video_1520.mp4
8708,4,110,113,cut the hot dogs into pieces,video_1520.mp4
8709,5,116,124,coat the hot dogs in flour,video_1520.mp4
8710,6,124,130,insert sticks into the hot dogs,video_1520.mp4
8711,7,130,141,dip the hot dogs in the batter,video_1520.mp4
8712,8,158,164,dip the hot dogs in the oil,video_1520.mp4
8713,0,51,126,peel and devein the shrimp and place in a pan,video_1522.mp4
8714,1,135,139,crack an egg into a bowl,video_1522.mp4
8715,2,140,154,add kosher salt and white pepper to the bowl and mix,video_1522.mp4
8716,3,155,182,add ice water and tempura flour to the bowl and mix,video_1522.mp4
8717,4,190,197,add the remaining tempura flour to a pan,video_1522.mp4
8718,5,206,212,pour oil onto a hot pan,video_1522.mp4
8719,6,216,229,pour the batter into the pan,video_1522.mp4
8720,7,230,249,coat the shrimp in flour and batter and place in oil,video_1522.mp4
8721,8,250,252,remove the shrimp from the oil and place on a paper towel,video_1522.mp4
8722,0,66,70,heat some oil in a pan,video_1523.mp4
8723,1,115,156,cook the pork in the pan,video_1523.mp4
8724,2,157,174,add carrot sticks to cook,video_1523.mp4
8725,3,175,217,add green vegetable and onion to cook,video_1523.mp4
8726,4,219,234,add udon noodles and stir to fry,video_1523.mp4
8727,5,235,262,add a pinch of salt white pepper oyster sauce and soy sauce,video_1523.mp4
8728,6,273,320,add in cabbage spring onion and bean sprouts and cook until everything is ready,video_1523.mp4
8729,0,59,68,place the nori down with the textured side up,video_1524.mp4
8730,1,69,86,spread a ball of rice onto the seaweed,video_1524.mp4
8731,2,93,110,put a strip of lettuce and cucumber in the center,video_1524.mp4
8732,3,112,120,scoop avocado and place in the center,video_1524.mp4
8733,4,120,127,place a ball of spicy tuna in the middle,video_1524.mp4
8734,5,128,139,tuck and roll the sushi,video_1524.mp4
8735,6,140,145,lay the bamboo sheet over the top and squeeze,video_1524.mp4
8736,7,155,161,cut the roll into five pieces,video_1524.mp4
8737,0,20,27,cut chicken in half,video_1525.mp4
8738,1,38,44,add olive oil to a pan,video_1525.mp4
8739,2,45,51,beat one large egg stir it and add some salt in a bowl,video_1525.mp4
8740,3,54,64,add some panko bread crumbs salt and a little ground black pepper,video_1525.mp4
8741,4,65,72,dip the chicken into the egg and then into the panko,video_1525.mp4
8742,5,77,88,place the chicken in the pan with olive oil,video_1525.mp4
8743,6,105,115,spread some cheese on the cooked chicken,video_1525.mp4
8744,7,117,120,put the chicken into an oven,video_1525.mp4
8745,8,122,132,place sauce and chicken on the pasta,video_1525.mp4
8746,0,21,57,remove the outer leaves of cabbage and slice it up,video_1527.mp4
8747,1,60,134,put the cabbage and salt in a bowl and massage it with hand,video_1527.mp4
8748,2,161,308,put the cabbage in a jar and press firmly to the bottom,video_1527.mp4
8749,3,313,315,put the lid,video_1527.mp4
8750,4,321,369,open the jar and press the cabbage,video_1527.mp4
8751,0,50,65,heat a skillet with oil and add the chopped onions ginger and garlic,video_1529.mp4
8752,1,94,193,add salt red chili powder soy sauce add the chopped vegetables and saute lightly,video_1529.mp4
8753,2,194,220,mix flour and water,video_1529.mp4
8754,3,235,292,stuff the fried vegetables on the pastry sheet and roll it and seal it using the flour paste,video_1529.mp4
8755,4,300,320,deep fry the rolls in hot oil,video_1529.mp4
8756,0,50,63,chop a cabbage and remove the bottom,video_1530.mp4
8757,1,92,129,salt the cabbage,video_1530.mp4
8758,2,202,228,mix water  and flour in a pot and boil while whisking,video_1530.mp4
8759,3,233,273,chop green onions and dagon radish and put them in a bowl,video_1530.mp4
8760,4,278,284,grind garlic and ginger in a food processor,video_1530.mp4
8761,5,287,314,add some onion fish sauce sea salt and grind together,video_1530.mp4
8762,6,315,318,add the mixture to the bowl and put the mixture in it,video_1530.mp4
8763,7,318,351,add korean chili flakes and mix altogether,video_1530.mp4
8764,8,381,427,rinse the cabbage and put the mixture on each leaf,video_1530.mp4
8765,0,2,190,finely chop the tuna,video_1531.mp4
8766,1,190,251,put some spicy sauce on the tuna and mix well,video_1531.mp4
8767,2,251,291,slice avocado and put lemon juice on the slices,video_1531.mp4
8768,3,291,344,put nori paper on the bamboo mat and put the tuna filling in the center,video_1531.mp4
8769,4,344,425,add some avocado on the tuna and roll the sushi,video_1531.mp4
8770,5,425,505,add some sesame seeds on top of the roll and cut the sushi roll,video_1531.mp4
8771,0,75,90,place seasoning on the meat,video_1532.mp4
